日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-03-27,A,113.53,110.24,113.74,109.9,1269900,140557648.0,3.38,-2.86,-3.24,0.45
2026-03-27,AA,57.63,58.3,59.26,57.41,3328500,193817408.0,3.21,1.22,0.7,1.26
2026-03-27,AAA,24.94,24.91,24.95,24.9,4200,105164.0,0.2,-0.22,-0.05,0.0
2026-03-27,AAAA,26.35,26.18,26.35,26.18,2000,54731.0,0.64,-1.21,-0.32,0.0
2026-03-27,AAAC,20.05,20.01,20.05,20.01,400,8080.0,0.17,-0.05,-0.01,0.0
2026-03-27,AAAU,43.63,44.25,44.93,43.54,3120500,138584240.0,3.23,2.84,1.22,0.0
2026-03-27,AACB,10.34,10.34,10.34,10.34,1900,7972.0,0.0,-0.1,-0.01,0.01
2026-03-27,AACBR,0.32,0.32,0.32,0.32,0,2.0,0.0,6.0,0.02,0.0
2026-03-27,AACG,1.01,1.01,1.02,0.99,5900,5883.0,2.95,0.0,0.0,0.01
2026-03-27,AACI,9.95,9.87,9.95,9.74,49400,486554.0,2.04,-4.08,-0.42,0.15
2026-03-27,AACIU,9.99,9.96,9.99,9.96,7300,73269.0,0.3,-0.1,-0.01,0.03
2026-03-27,AACIW,0.2,0.3,0.3,0.18,28900,7470.0,10.49,-73.21,-0.82,0.0
2026-03-27,AACOU,9.97,9.97,9.97,9.97,700,7490.0,0.0,0.0,0.0,0.0
2026-03-27,AADR,79.59,78.96,79.96,78.96,4000,325573.0,1.25,-1.21,-0.97,0.0
2026-03-27,AAEQ,45.38,45.38,45.38,45.38,0,3902.0,0.0,-1.64,-0.76,0.0
2026-03-27,AAL,10.5,10.29,10.62,10.2,47666600,495278624.0,3.91,-3.93,-0.42,7.22
2026-03-27,AALG,7.67,7.33,7.81,7.23,84300,630436.0,7.28,-8.01,-0.64,0.0
2026-03-27,AAME,2.54,2.39,2.54,2.38,8100,19859.0,6.45,-3.63,-0.09,0.04
2026-03-27,AAMI,53.97,52.22,54.62,52.21,172700,9159402.0,4.43,-4.08,-2.22,0.48
2026-03-27,AAOI,101.2,96.4,101.5,94.18,7597200,741085888.0,7.51,-1.05,-1.02,
2026-03-27,AAON,82.6,81.48,83.44,80.93,548900,45015636.0,3.01,-2.3,-1.92,0.67
2026-03-27,AAOX,26.0,25.0,27.03,22.8,434700,10651162.0,17.2,1.67,0.41,0.0
2026-03-27,AAP,51.84,51.57,52.36,51.26,1379900,71352472.0,2.12,-0.54,-0.28,2.3
2026-03-27,AAPB,27.22,26.12,27.47,25.92,113300,3054723.0,5.74,-2.99,-0.81,0.0
2026-03-27,AAPD,13.96,14.29,14.29,13.88,15684500,221005056.0,2.93,2.12,0.3,0.0
2026-03-27,AAPG,23.12,23.04,23.14,22.89,3700,86475.0,1.17,8.19,1.74,0.0
2026-03-27,AAPL,253.9,247.3,255.49,247.3,47879700,12010115072.0,3.24,-2.21,-5.59,0.33
2026-03-27,AAPR,28.72,28.72,28.75,28.72,10100,290854.0,0.12,-0.1,-0.03,0.0
2026-03-27,AAPU,28.17,26.78,28.49,26.78,1508000,41830536.0,6.12,-4.15,-1.16,0.0
2026-03-27,AAPW,34.49,33.85,34.98,33.85,16900,583691.0,3.27,-1.91,-0.66,0.0
2026-03-27,AAPX,25.57,24.53,25.86,24.44,70400,1766465.0,5.59,-3.43,-0.87,0.0
2026-03-27,AAPY,21.78,21.63,21.78,21.5,2800,60707.0,1.3,-1.5,-0.33,0.0
2026-03-27,AARD,3.44,3.55,3.68,3.35,225100,793486.0,9.4,1.14,0.04,1.03
2026-03-27,AAT,18.42,18.18,18.49,18.16,442900,8076948.0,1.81,-1.94,-0.36,0.72
2026-03-27,AAUA,47.61,47.61,47.61,47.61,0,618.0,0.0,-1.87,-0.91,0.0
2026-03-27,AAUC,30.95,31.04,31.08,30.84,196900,6103431.0,0.76,0.19,0.06,0.16
2026-03-27,AAUM,18.7,18.7,18.7,18.7,0,448.0,0.0,-1.89,-0.36,0.0
2026-03-27,AAUS,51.1,51.1,51.1,51.1,0,563.0,0.0,-1.71,-0.89,0.0
2026-03-27,AAVM,30.69,30.54,30.69,30.54,100,5851.0,0.5,-1.18,-0.37,0.0
2026-03-27,AAXJ,94.58,94.0,94.89,93.76,1253300,118125832.0,1.19,-0.53,-0.5,0.0
2026-03-27,AB,37.06,35.68,37.41,35.59,492600,17858752.0,4.92,-3.55,-1.32,0.53
2026-03-27,ABAT,2.7,2.62,2.74,2.62,2468300,6626431.0,4.58,-4.03,-0.11,1.88
2026-03-27,ABBV,211.42,208.5,213.49,208.5,5653900,1191239680.0,2.36,-1.24,-2.62,0.32
2026-03-27,ABCB,76.89,75.89,77.01,75.62,508300,38703676.0,1.81,-1.8,-1.39,0.75
2026-03-27,ABCL,3.31,3.26,3.35,3.24,2368900,7765980.0,3.28,-2.69,-0.09,0.78
2026-03-27,ABCS,29.6,29.3,29.6,29.3,2100,64385.0,1.0,-1.67,-0.5,0.0
2026-03-27,ABEO,4.32,4.29,4.39,4.29,1167700,5044259.0,2.31,-0.92,-0.04,2.05
2026-03-27,ABEQ,37.59,37.57,37.78,37.51,25200,948822.0,0.72,-0.05,-0.02,0.0
2026-03-27,ABEV,2.82,2.81,2.87,2.8,24920200,70431016.0,2.66,-0.35,-0.01,0.16
2026-03-27,ABFL,70.41,70.4,70.93,70.2,30300,2141174.0,1.04,-0.14,-0.1,0.0
2026-03-27,ABG,197.22,195.56,199.99,194.12,190800,37485048.0,2.96,-1.51,-2.99,0.99
2026-03-27,ABI,24.83,24.83,24.83,24.83,0,24.0,0.0,0.14,0.03,0.0
2026-03-27,ABIG,28.99,28.51,28.99,28.51,400,12864.0,1.66,-1.86,-0.54,0.0
2026-03-27,ABLD,31.15,31.1,31.15,31.07,2000,63665.0,0.26,0.54,0.17,0.0
2026-03-27,ABLG,29.28,29.12,29.33,29.12,700,21419.0,0.72,-1.12,-0.33,0.0
2026-03-27,ABLS,18.34,18.17,18.34,18.17,600,10977.0,0.93,2.6,0.46,0.0
2026-03-27,ABLV,0.62,0.62,0.62,0.62,100,100.0,0.02,0.02,0.0,0.0
2026-03-27,ABLVW,0.02,0.02,0.02,0.02,4800,79.0,0.51,-16.75,-0.0,0.0
2026-03-27,ABM,38.11,37.49,38.11,37.23,705100,26460128.0,2.3,-1.91,-0.73,1.2
2026-03-27,ABNB,129.22,122.83,129.91,122.46,4207100,521554560.0,5.69,-6.28,-8.23,0.69
2026-03-27,ABNG,14.51,13.97,14.73,13.9,5300,76615.0,5.19,-12.67,-2.03,0.0
2026-03-27,ABNY,39.96,39.96,39.96,39.96,400,18947.0,0.0,-5.22,-2.2,0.0
2026-03-27,ABOS,2.48,2.25,2.55,2.25,922000,2139000.0,11.76,-11.76,-0.3,1.28
2026-03-27,ABOT,32.14,32.14,32.14,32.14,0,1389.0,0.0,-2.97,-0.98,0.0
2026-03-27,ABR,7.55,7.45,7.57,7.33,2705100,20001682.0,3.17,-1.46,-0.11,1.4
