日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-03-02,A,118.85,118.17,119.395,117.61,3478014,411365280.0,1.47,-2.64,-3.21,1.23
2026-03-02,AA,63.0,64.08,65.23,62.22,6904720,441751024.0,4.85,3.22,2.0,2.62
2026-03-02,AAA,24.95,25.02,25.03,24.95,9865,246745.0,0.32,-0.04,-0.01,0.0
2026-03-02,AAAA,27.86,27.957,27.957,27.86,4828,134544.0,0.35,-0.18,-0.05,0.0
2026-03-02,AAAC,20.03,20.03,20.03,20.03,6,119.0,0.0,-0.37,-0.075,0.0
2026-03-02,AAAU,52.6,52.61,52.82,51.9,3039348,159552663.0,1.77,1.33,0.69,0.0
2026-03-02,AACB,10.341,10.341,10.341,10.341,148,1530.0,0.0,0.0,0.0,0.0
2026-03-02,AACBR,0.3,0.3,0.3,0.3,117,33.0,0.0,0.0,0.0,0.0
2026-03-02,AACBU,10.53,10.53,10.53,10.53,602,6373.0,0.0,-0.66,-0.07,0.0
2026-03-02,AACG,0.92,0.99,1.01,0.92,19193,18758.0,8.82,-2.94,-0.03,0.04
2026-03-02,AACIU,9.98,9.97,9.98,9.97,31153,310707.0,0.1,0.0,0.0,0.13
2026-03-02,AACOU,9.94,9.953,10.0,9.94,5425,54238.0,0.6,0.13,0.013,0.03
2026-03-02,AADR,92.82,93.43,93.845,92.49,2328,216860.0,1.43,-1.14,-1.077,0.0
2026-03-02,AAEQ,48.889,48.889,48.889,48.889,8,393.0,0.0,0.09,0.046,0.0
2026-03-02,AAL,12.31,12.52,12.63,12.105,87714423,1094600912.0,4.02,-4.21,-0.55,13.28
2026-03-02,AALG,10.479,11.103,11.2,10.47,40474,440507.0,6.0,-8.68,-1.055,0.0
2026-03-02,AAME,2.66,2.59,2.68,2.59,11622,30657.0,3.44,-1.15,-0.03,0.06
2026-03-02,AAMI,52.72,54.95,55.57,52.405,263778,14438458.0,5.88,2.02,1.09,0.74
2026-03-02,AAOI,107.55,102.51,110.0,93.78,27112833,2753658784.0,19.26,21.7,18.28,36.05
2026-03-02,AAON,105.21,104.73,112.94,101.97,1682398,179393863.0,10.84,3.49,3.53,2.06
2026-03-02,AAP,52.3,53.27,53.29,51.175,1441636,75978734.0,3.98,0.19,0.1,2.4
2026-03-02,AAPB,28.93,29.75,30.08,28.725,181216,5354074.0,4.59,0.83,0.244,0.0
2026-03-02,AAPD,13.55,13.42,13.645,13.33,9572725,128386084.0,2.34,-0.32,-0.043,0.0
2026-03-02,AAPG,23.28,23.66,24.4,22.702,2804,65134.0,7.05,-1.83,-0.44,0.0
2026-03-02,AAPL,262.41,264.72,266.53,260.2,41827946,11061018368.0,2.4,0.2,0.54,0.28
2026-03-02,AAPR,28.63,28.63,28.63,28.63,4868,139370.0,0.0,0.0,0.0,0.0
