日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间,是否融资融券
2026-01-15,000001,平安银行,银行,11.330,11.370,11.300,11.310,11.360,88496000,1002514947.00,0.460000,-0.440,0.620,否,0.840,-1.481,-2.835,-1.481,-1.050,否,19405918198,19405600653,219480934819.380,219477343385.430,5.090239,0.489938,1.616433,11.420,11.480,11.520,11.500,11.550,11.730,11.660,1991-04-03,-,是
2026-01-15,000002,万  科Ａ,房地产开发,4.710,4.960,4.710,4.850,4.690,319556200,1540993866.00,3.290000,3.410,5.330,否,1.280,-0.615,2.537,4.978,1.677,否,11930709471,9716399629,57863940934.350,47124538200.650,-0.971671,0.329229,0.203267,4.840,4.810,4.810,4.870,5.480,6.080,6.550,1991-01-29,-,是
2026-01-15,000004,*ST国华,软件开发,11.300,11.640,10.890,10.900,11.400,4213700,46918711.00,3.340000,-4.390,6.580,是,1.020,2.733,2.347,-3.283,-4.134,否,132380282,126287768,1442945073.800,1376536671.200,-11.750411,39.053670,19.555177,10.930,10.870,10.760,10.940,11.510,10.940,10.710,1991-01-14,-,否
2026-01-15,000006,深振业Ａ,房地产开发,9.410,9.500,9.190,9.310,9.460,31607000,294572439.00,2.340000,-1.590,3.280,否,0.630,-5.674,-4.806,-5.578,-8.904,否,1349995046,1349987396,12568453878.260,12568382656.760,-11.949189,2.328881,3.651719,9.670,9.760,9.800,9.860,10.840,9.480,8.010,1992-04-27,-,是
2026-01-15,000007,全新好,房地产服务,11.510,11.620,11.190,11.270,11.520,8606100,97794490.00,2.480000,-2.170,3.730,否,0.620,-5.055,-2.000,-3.012,10.925,否,346448044,346448044,3904469455.880,3904469455.880,68.906225,21.374137,8.621097,11.700,11.680,11.640,11.270,10.180,8.770,7.820,1992-04-13,-,否
2026-01-15,000008,神州高铁,交运设备,3.070,3.080,3.020,3.040,3.070,66077500,200857980.00,2.430000,-0.980,1.950,否,0.520,-5.296,0.330,6.667,2.703,否,2716377683,2716296952,8257788156.320,8257542734.080,-18.242071,2.817216,3.879004,3.100,3.050,2.960,2.960,3.010,2.940,2.850,1992-05-07,-,是
2026-01-15,000009,中国宝安,综合行业,10.020,10.220,10.020,10.100,10.080,38731400,392386789.00,1.500000,0.200,1.980,否,0.860,-1.559,-0.099,1.508,-1.559,否,2579213965,2576020465,26050061046.500,26017806696.500,369.618337,2.584800,1.162627,10.150,10.110,10.060,10.090,10.460,10.310,9.300,1991-06-25,-,是
2026-01-15,000010,美丽生态,工程建设,3.710,3.710,3.580,3.600,3.730,21456100,77729743.00,2.530000,-3.490,3.490,否,0.590,-6.005,2.857,2.564,-1.907,否,1149652292,848033335,4138748251.200,3052920006.000,91.670320,12.676932,4.532853,3.730,3.630,3.600,3.610,3.750,4.040,3.470,1995-10-27,-,否
2026-01-15,000011,深物业A,房地产开发,8.740,8.850,8.690,8.730,8.770,6241800,54621708.00,1.190000,-0.460,1.820,否,0.780,-3.322,-2.349,-1.467,-5.825,否,595979092,526475543,5202897473.160,4596131490.390,-4.790331,1.533080,1.661140,8.910,8.970,8.980,9.070,9.670,9.460,8.910,1992-03-30,-,否
2026-01-15,000012,南  玻Ａ,玻璃玻纤,4.490,4.510,4.460,4.490,4.480,14453000,64806620.00,0.740000,0.220,1.120,否,0.670,-1.319,-0.222,1.126,-3.854,否,3070692107,1959316598,13787407560.430,8797331525.020,-37.335746,1.040589,0.981833,4.510,4.500,4.480,4.530,4.650,4.710,4.780,1992-02-28,-,是
