日期,代码,名称,所属行业,开盘价,最高价,最低价,收盘价,前收盘价,成交量（股）,成交额（元）,换手率,涨幅%,振幅%,是否ST,量比,3日涨幅%,6日涨幅%,10日涨幅%,25日涨幅%,是否涨停,总股本（股）,流通股本（股）,总市值（元）,流通市值（元）,滚动市盈率,市净率,滚动市销率,5日线,10日线,20日线,30日线,60日线,120日线,250日线,上市时间,退市时间,是否融资融券
2026-01-28,000001,平安银行,银行,10.940,10.990,10.820,10.840,10.940,143876600,1570012850.00,0.740000,-0.910,1.550,否,1.500,-1.365,-2.867,-4.577,-5.903,否,19405918198,19405600653,210360153266.320,210356711078.520,4.878709,0.469578,1.549261,10.960,11.070,11.280,11.370,11.490,11.630,11.640,1991-04-03,-,是
2026-01-28,000002,万  科Ａ,房地产开发,4.880,4.930,4.810,4.860,4.750,279920800,1361526690.00,2.880000,2.320,2.530,否,0.930,-1.818,1.461,3.625,-1.420,否,11930709471,9716399629,57983248029.060,47221702196.940,-0.973674,0.329908,0.203686,4.870,4.840,4.810,4.830,5.260,5.940,6.480,1991-01-29,-,是
2026-01-28,000004,*ST国华,软件开发,12.400,12.400,11.650,11.650,12.260,6610000,78313104.00,5.230000,-4.980,6.120,是,1.130,-7.466,1.747,2.193,10.009,否,132380282,126287768,1542230285.300,1471252497.200,-12.558926,41.740849,20.900716,12.240,11.700,11.300,11.060,11.330,11.170,10.660,1991-01-14,-,否
2026-01-28,000006,深振业Ａ,房地产开发,9.030,9.140,8.920,8.940,8.960,22359500,201146930.00,1.660000,-0.220,2.460,否,0.440,-8.214,-4.283,-5.497,-8.589,否,1349995046,1349987396,12068955711.240,12068887320.240,-11.474301,2.236326,3.506591,9.320,9.330,9.570,9.640,10.270,9.710,8.110,1992-04-27,-,是
2026-01-28,000007,全新好,房地产服务,11.400,11.730,11.100,11.170,11.470,8224600,93136702.00,2.370000,-2.620,5.490,否,1.000,-3.206,1.730,-3.038,-5.098,否,346448044,346448044,3869824651.480,3869824651.480,68.294813,21.184482,8.544601,11.450,11.340,11.530,11.570,10.710,9.080,7.980,1992-04-13,-,否
2026-01-28,000008,神州高铁,交运设备,3.200,3.240,3.180,3.190,3.200,57818400,185494372.00,2.130000,-0.310,1.880,否,0.770,-0.623,1.592,3.909,9.622,否,2716377683,2716296952,8665244808.770,8664987276.880,-19.142173,2.956224,4.070402,3.210,3.150,3.090,3.020,3.050,2.970,2.870,1992-05-07,-,是
2026-01-28,000009,中国宝安,综合行业,9.930,10.360,9.770,10.120,9.920,57194300,574541287.00,2.220000,2.020,5.950,否,1.200,-2.786,1.200,0.397,0.897,否,2579213965,2576020465,26101645325.800,26069327105.800,370.350254,2.589919,1.164930,10.170,10.150,10.120,10.080,10.320,10.390,9.360,1991-06-25,-,是
2026-01-28,000010,美丽生态,工程建设,3.500,3.530,3.450,3.460,3.520,13178100,45812330.00,1.550000,-1.700,2.270,否,0.700,-5.722,-3.621,-7.239,-4.683,否,1149652292,848033335,3977796930.320,2934195339.100,88.105363,12.183940,4.356576,3.580,3.590,3.610,3.590,3.700,4.050,3.490,1995-10-27,-,否
2026-01-28,000011,深物业A,房地产开发,8.850,8.960,8.780,8.860,8.850,5704200,50511506.00,1.080000,0.110,2.030,否,0.770,-2.423,0.113,1.026,-2.423,否,595979092,526475543,5280374755.120,4664573310.980,-4.861665,1.555909,1.685877,8.970,8.870,8.930,8.950,9.390,9.480,8.930,1992-03-30,-,否
2026-01-28,000012,南  玻Ａ,玻璃玻纤,4.620,4.710,4.590,4.670,4.640,26107600,121809637.00,1.330000,0.650,2.590,否,0.830,-0.849,3.548,4.241,4.474,否,3070692107,1959316598,14340132139.690,9150008512.660,-38.832502,1.082305,1.021194,4.660,4.570,4.530,4.510,4.630,4.690,4.770,1992-02-28,-,是
