日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-06-29,A,137.38,132.83,137.38,132.62,1921500,256215872.0,3.5,-2.34,-3.18,0.68
2026-06-29,AA,53.93,53.47,55.23,52.5,6445600,344602080.0,5.05,-1.16,-0.63,2.44
2026-06-29,AAA,25.08,25.0,25.1,24.99,12100,303772.0,0.44,0.03,0.01,0.0
2026-06-29,AAAA,30.09,30.18,30.18,30.0,3800,117070.0,0.6,0.25,0.08,0.0
2026-06-29,AAAC,20.09,20.09,20.09,20.09,0,241.0,0.0,-0.02,-0.0,0.0
2026-06-29,AAAD,50.42,50.42,50.42,50.42,0,4283.0,0.0,0.02,0.01,0.0
2026-06-29,AAAP,25.2,25.17,25.2,25.17,400,11678.0,0.1,0.0,0.0,0.0
2026-06-29,AAAU,39.81,39.59,39.86,39.42,1414600,56036964.0,1.08,-1.35,-0.54,0.0
2026-06-29,AACB,10.48,10.49,10.49,10.48,200,2707.0,0.1,0.0,0.0,0.0
2026-06-29,AACBR,0.21,0.21,0.21,0.21,100,32.0,0.0,0.0,0.0,0.0
2026-06-29,AACG,0.87,0.96,0.96,0.87,303500,302168.0,9.68,3.23,0.03,0.7
2026-06-29,AACI,9.94,9.94,9.94,9.94,400,4525.0,0.0,0.0,0.0,0.0
2026-06-29,AACIU,10.08,10.08,10.08,10.08,0,270.0,0.0,-3.8,-0.4,0.0
2026-06-29,AACIW,0.33,0.33,0.33,0.33,100,35.0,0.0,0.0,0.0,0.0
2026-06-29,AACO,9.9,9.9,9.9,9.9,0,109.0,0.0,0.0,0.0,0.0
2026-06-29,AACOU,10.01,10.01,10.01,10.01,200,2429.0,0.0,0.0,0.0,0.0
2026-06-29,AACOW,0.43,0.45,0.49,0.43,3500,1602.0,13.2,5.97,0.03,0.0
2026-06-29,AACP,9.98,9.98,9.98,9.98,700,7523.0,0.0,-0.15,-0.01,0.0
2026-06-29,AACPR,0.16,0.21,0.21,0.16,300,68.0,24.0,5.0,0.01,0.0
2026-06-29,AACPU,10.27,10.27,10.27,10.27,100,1312.0,0.0,0.0,0.0,0.0
2026-06-29,AACPW,0.14,0.1,0.14,0.1,50400,5048.0,27.56,-21.26,-0.03,0.0
2026-06-29,AADR,79.95,80.9,80.9,79.95,1900,158738.0,1.17,0.14,0.11,0.0
2026-06-29,AADX,21.25,20.73,21.25,19.66,1960300,39684432.0,7.74,0.97,0.2,1.15
2026-06-29,AAEQ,52.59,52.71,52.71,52.59,1400,77068.0,0.23,1.17,0.61,0.0
2026-06-29,AAL,17.58,17.92,18.05,17.52,122467300,2179621120.0,2.97,0.28,0.05,18.52
2026-06-29,AALG,19.65,20.15,20.17,19.5,22600,451447.0,3.32,-0.06,-0.01,0.0
2026-06-29,AAME,1.68,1.72,1.72,1.68,9700,16631.0,2.35,1.18,0.02,0.05
2026-06-29,AAMI,72.65,71.17,73.0,69.92,447800,31748838.0,4.27,-1.43,-1.03,1.26
2026-06-29,AAOG,6.0,7.29,7.3,5.54,1348600,8523143.0,29.1,20.5,1.24,0.0
2026-06-29,AAOI,135.43,150.1,150.4,130.29,10321800,1472970624.0,14.82,10.62,14.41,12.86
2026-06-29,AAON,129.5,125.71,129.5,123.39,696000,87536440.0,4.82,-0.84,-1.07,0.85
2026-06-29,AAOX,26.83,32.54,32.68,24.72,6408800,179992656.0,29.61,21.01,5.65,0.0
2026-06-29,AAP,61.06,61.63,63.14,60.79,1972100,121966656.0,3.78,-0.88,-0.55,3.27
2026-06-29,AAPB,33.43,32.2,33.5,31.82,24700,804089.0,5.11,-2.1,-0.69,0.0
2026-06-29,AAPD,12.24,12.45,12.52,12.16,6925600,86107584.0,2.92,-0.24,-0.03,0.0
2026-06-29,AAPG,17.15,17.7,17.94,17.15,10800,191985.0,4.71,5.55,0.93,0.01
2026-06-29,AAPL,286.73,281.74,288.37,279.85,66427000,18736343040.0,3.0,-0.72,-2.04,0.45
2026-06-29,AAPR,29.42,29.48,29.48,29.38,4500,135239.0,0.34,0.29,0.08,0.0
2026-06-29,AAPU,34.35,33.12,34.65,32.71,1676600,55923896.0,5.79,-1.08,-0.36,0.0
2026-06-29,AAPW,36.08,36.07,36.57,35.88,5300,182221.0,1.89,-0.98,-0.36,0.0
2026-06-29,AAPX,30.88,30.07,31.17,29.75,33800,1026742.0,4.73,0.2,0.06,0.0
2026-06-29,AAPY,23.96,23.95,24.04,23.93,3400,82555.0,0.45,-1.31,-0.32,0.0
2026-06-29,AARD,4.78,5.18,5.2,4.7,169100,841817.0,10.44,8.14,0.39,0.78
2026-06-29,AAT,25.03,24.84,25.03,24.76,464300,11538842.0,1.07,-1.35,-0.34,0.76
2026-06-29,AAUA,56.38,56.4,56.4,56.38,2400,136689.0,0.03,1.07,0.6,0.0
2026-06-29,AAUC,22.88,23.4,23.59,22.51,190800,4029220.0,4.7,1.43,0.33,0.15
2026-06-29,AAUM,19.18,19.18,19.18,19.18,0,899.0,0.0,0.18,0.03,0.0
2026-06-29,AAUS,59.02,59.22,59.22,59.02,8300,489256.0,0.35,1.12,0.66,0.0
2026-06-29,AAVM,33.57,33.57,33.57,33.57,600,20845.0,0.0,0.21,0.07,0.0
2026-06-29,AAXJ,116.53,117.47,117.5,114.68,329200,38329764.0,2.41,0.52,0.61,0.0
2026-06-29,AB,35.74,35.1,35.9,35.03,342400,12066819.0,2.42,-2.12,-0.76,0.37
2026-06-29,ABAT,2.75,2.68,2.75,2.56,3461600,9151444.0,6.99,-1.47,-0.04,2.54
2026-06-29,ABBV,253.05,254.31,255.99,249.2,9760500,2478366464.0,2.68,0.38,0.96,0.55
2026-06-29,ABCB,90.6,90.35,90.96,89.47,492300,44418744.0,1.64,-0.71,-0.65,0.73
2026-06-29,ABCL,7.56,8.12,8.42,7.39,16241800,131229904.0,13.96,10.03,0.74,5.32
