日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-09,A,127.79,127.5,128.0,125.68,2233586,283925824.0,1.79,-1.61,-2.08,0.79
2026-02-09,AA,59.35,62.36,62.87,58.67,6878792,425919792.0,7.1,5.41,3.2,2.61
2026-02-09,AAA,25.04,25.0,25.04,24.99,4879,121991.0,0.2,-0.04,-0.01,0.0
2026-02-09,AAAA,28.22,28.181,28.22,28.17,1100,30989.0,0.18,0.43,0.121,0.0
2026-02-09,AAAC,20.08,20.065,20.08,20.065,407,8172.0,0.07,0.0,0.0,0.0
2026-02-09,AAAU,49.56,50.13,50.195,49.48,2639226,131674254.0,1.46,2.58,1.26,0.0
2026-02-09,AACB,10.33,10.33,10.33,10.33,15,156.0,0.0,0.0,0.0,0.0
2026-02-09,AACBR,0.337,0.34,0.34,0.337,295,101.0,0.91,3.03,0.01,0.0
2026-02-09,AACBU,10.67,10.67,10.67,10.67,67,715.0,0.0,0.0,0.0,0.0
2026-02-09,AACG,0.905,0.898,0.905,0.882,7068,6507.0,2.58,0.9,0.008,0.02
2026-02-09,AADR,94.725,95.095,95.64,94.44,12539,1194002.0,1.29,1.95,1.82,0.0
2026-02-09,AAEQ,49.45,49.45,49.45,49.45,9,443.0,0.0,0.63,0.312,0.0
2026-02-09,AAL,15.3,14.99,15.328,14.99,34538245,523423280.0,2.22,-1.64,-0.25,5.23
2026-02-09,AALG,16.755,16.405,17.0,16.405,1908,31858.0,3.52,-2.89,-0.489,0.0
2026-02-09,AAME,2.44,2.53,2.62,2.44,20950,52999.0,7.2,1.2,0.03,0.1
2026-02-09,AAMI,50.97,51.86,53.0,50.97,273979,14248135.0,3.98,1.73,0.88,0.77
2026-02-09,AAOI,43.645,47.91,49.13,43.11,5961891,281097424.0,13.59,8.15,3.61,7.93
2026-02-09,AAON,97.0,98.81,99.515,96.26,761107,74940858.0,3.38,2.47,2.38,0.93
2026-02-09,AAP,55.4,55.3,55.97,53.88,1806116,99873829.0,3.78,0.0,0.0,3.01
2026-02-09,AAPB,33.15,32.403,33.19,31.619,150631,4836035.0,4.74,-2.22,-0.735,0.0
2026-02-09,AAPD,12.83,12.98,13.11,12.82,6254649,81549360.0,2.26,1.17,0.15,0.0
2026-02-09,AAPG,24.37,23.61,24.37,23.6,1699,40508.0,3.14,-3.71,-0.91,0.0
2026-02-09,AAPL,277.905,274.62,278.2,271.7,44623396,12222272512.0,2.34,-1.26,-3.5,0.3
2026-02-09,AAPR,28.58,28.595,28.6,28.57,1584,45288.0,0.11,0.12,0.035,0.0
2026-02-09,AAPU,34.63,33.78,34.69,33.09,2241549,75370395.0,4.63,-2.34,-0.81,0.0
2026-02-09,AAPW,40.12,39.54,40.12,39.18,17221,680114.0,2.32,-2.3,-0.93,0.0
2026-02-09,AAPX,31.295,30.54,31.32,29.95,171262,5212857.0,4.37,-2.61,-0.82,0.0
2026-02-09,AAPY,24.69,24.718,24.718,24.435,3836,93988.0,1.13,-1.42,-0.356,0.0
2026-02-09,AARD,12.65,13.48,13.58,12.6,104909,1375035.0,7.75,6.56,0.83,0.48
2026-02-09,AAT,18.85,18.82,18.984,18.57,331779,6236928.0,2.19,-0.63,-0.12,0.54
2026-02-09,AAUC,31.65,31.65,31.68,31.39,711746,22421413.0,0.93,1.47,0.46,0.57
2026-02-09,AAUS,55.27,55.795,55.795,55.27,107,5916.0,0.94,0.42,0.235,0.0
2026-02-09,AAVM,32.96,33.195,33.201,32.96,2208,72957.0,0.74,1.68,0.55,0.0
2026-02-09,AAXJ,101.69,102.38,102.58,101.42,571208,58414315.0,1.14,0.66,0.67,0.0
2026-02-09,AB,40.16,39.71,40.69,39.39,795444,31680771.0,3.3,0.71,0.28,0.86
2026-02-09,ABAT,4.15,4.18,4.24,3.948,4695090,19208331.0,7.01,0.36,0.015,3.56
2026-02-09,ABBV,223.42,223.26,223.96,220.12,6767650,1505368544.0,1.72,-0.08,-0.17,0.38
2026-02-09,ABCB,85.29,85.79,86.42,85.18,725827,62330112.0,1.44,-0.17,-0.15,1.07
2026-02-09,ABCL,3.19,3.22,3.22,3.055,3267482,10327852.0,5.22,1.9,0.06,1.09
2026-02-09,ABCS,31.76,31.682,31.78,31.682,1404,44611.0,0.31,-0.57,-0.182,0.0
2026-02-09,ABEO,5.11,5.13,5.225,5.03,1294236,6674662.0,3.8,0.0,0.0,2.35
2026-02-09,ABEQ,38.65,38.79,38.85,38.65,17505,679438.0,0.52,0.39,0.149,0.0
2026-02-09,ABEV,2.92,2.94,2.95,2.883,19279755,56460887.0,2.28,0.0,0.0,0.12
2026-02-09,ABFL,73.35,73.93,74.12,73.13,63416,4658079.0,1.35,0.65,0.48,0.0
2026-02-09,ABG,225.76,223.51,229.96,222.46,335625,75400770.0,3.33,-0.75,-1.7,1.75
2026-02-09,ABI,24.97,24.97,24.97,24.97,7,175.0,0.0,-0.46,-0.115,0.0
2026-02-09,ABIG,31.32,31.491,31.5,31.32,838,26312.0,0.57,0.48,0.149,0.0
2026-02-09,ABLD,32.72,32.976,33.02,32.72,4605,151733.0,0.93,1.86,0.601,0.0
2026-02-09,ABLG,32.53,32.787,32.795,32.45,31875,1034804.0,1.06,1.05,0.341,0.0
2026-02-09,ABLS,19.411,19.411,19.411,19.411,38,739.0,0.0,0.01,0.001,0.0
2026-02-09,ABLV,0.8,0.76,0.8,0.76,3601,2808.0,4.87,-7.43,-0.061,0.01
2026-02-09,ABLVW,0.03,0.03,0.03,0.03,50,2.0,0.0,0.0,0.0,0.0
2026-02-09,ABM,47.18,46.77,47.71,46.68,400454,18801677.0,2.17,-1.66,-0.79,0.68
2026-02-09,ABNB,121.81,121.31,122.49,120.25,4915178,595524224.0,1.83,-0.71,-0.87,0.81
2026-02-09,ABNG,14.02,14.183,14.183,14.02,1504,21182.0,1.13,-1.38,-0.199,0.0
2026-02-09,ABNY,41.21,41.464,41.515,41.21,1926,79810.0,0.73,-0.43,-0.179,0.0
2026-02-09,ABOS,2.4,2.48,2.51,2.25,350503,848222.0,10.83,3.33,0.08,0.58
2026-02-09,ABOT,35.113,35.113,35.113,35.113,11,386.0,0.0,1.01,0.352,0.0
2026-02-09,ABP,1.52,1.52,1.695,1.51,14227098,37316887.0,12.33,1.33,0.02,523.77
2026-02-09,ABPWW,0.016,0.016,0.016,0.016,17802,334.0,0.0,0.0,0.0,0.0
2026-02-09,ABR,7.63,7.82,7.84,7.585,4720652,36452298.0,3.27,0.26,0.02,2.41
2026-02-09,ABR_D,17.61,17.61,17.65,17.6,9244,162918.0,0.28,0.23,0.04,0.0
2026-02-09,ABR_E,17.53,17.6,17.65,17.5,3844,67540.0,0.84,-0.9,-0.16,0.0
2026-02-09,ABR_F,22.32,22.27,22.34,22.24,4158,92735.0,0.45,-0.27,-0.06,0.0
2026-02-09,ABSI,2.71,2.76,2.825,2.605,2650236,7305583.0,8.16,2.41,0.065,1.76
2026-02-09,ABT,110.23,111.07,111.27,109.5,11720134,1297998928.0,1.6,0.22,0.24,0.67
2026-02-09,ABTC,1.29,1.26,1.29,1.24,12262084,15594039.0,3.82,-3.82,-0.05,1.32
2026-02-09,ABTS,3.13,3.25,3.25,2.62,8569,24933.0,20.26,4.5,0.14,0.36
2026-02-09,ABUS,3.89,4.05,4.07,3.78,2315717,9229747.0,7.55,5.47,0.21,1.2
2026-02-09,ABVC,1.74,1.73,1.79,1.68,18093,31393.0,6.32,-0.57,-0.01,0.07
2026-02-09,ABVE,1.95,1.86,1.97,1.84,1538660,2915403.0,6.67,-4.62,-0.09,3.01
2026-02-09,ABVEW,0.551,0.59,0.595,0.5,17336,9788.0,16.52,2.61,0.015,0.0
2026-02-09,ABVX,117.58,119.78,119.91,116.01,537885,63390292.0,3.31,1.79,2.11,0.69
2026-02-09,ABX,7.48,7.84,8.01,7.48,592447,4665233.0,7.14,5.66,0.42,0.61
2026-02-09,ABXB,19.81,19.805,19.81,19.805,293,5793.0,0.03,0.2,0.04,0.0
2026-02-09,ABXL,26.05,26.1,26.14,26.0,4829,125928.0,0.54,-0.14,-0.037,0.0
2026-02-09,ACA,124.0,126.56,127.4,124.0,255415,32309341.0,2.73,1.46,1.82,0.52
2026-02-09,ACAD,23.38,23.22,23.54,23.02,1549531,35999912.0,2.21,-1.44,-0.34,0.91
2026-02-09,ACB,3.495,3.59,3.645,3.461,1080646,3853277.0,5.29,3.16,0.11,1.91
2026-02-09,ACCL,1.45,1.47,1.48,1.4,62142,90288.0,5.33,-2.0,-0.03,0.45
2026-02-09,ACCO,4.07,4.05,4.11,4.041,690251,2808518.0,1.7,-0.25,-0.01,0.77
2026-02-09,ACCS,7.75,7.48,7.75,7.41,18120,136580.0,4.46,-1.84,-0.14,0.47
2026-02-09,ACDC,5.39,5.52,5.56,5.3,775792,4238959.0,4.84,2.79,0.15,0.43
2026-02-09,ACEI,23.74,23.9,23.95,23.74,3808,90819.0,0.88,0.63,0.15,0.0
2026-02-09,ACEL,11.3,11.26,11.36,11.2,287013,3239265.0,1.42,-0.18,-0.02,0.35
2026-02-09,ACEP,18.06,18.008,18.07,17.99,11281,203648.0,0.45,0.49,0.088,0.0
2026-02-09,ACES,36.11,36.495,36.69,35.71,65802,2396826.0,2.72,1.46,0.525,0.0
2026-02-09,ACET,6.91,7.25,8.35,6.575,410399,2986881.0,25.25,3.13,0.22,4.28
2026-02-09,ACFN,16.89,19.02,20.19,16.89,25912,482757.0,20.1,15.83,2.6,1.03
2026-02-09,ACGL,100.61,96.06,101.18,96.0,2925671,284685936.0,5.13,-4.84,-4.89,0.81
2026-02-09,ACGLN,17.5,17.46,17.5,17.363,36410,633589.0,0.78,0.0,0.0,0.18
2026-02-09,ACGLO,20.85,20.91,20.93,20.76,32473,677123.0,0.81,0.19,0.04,0.35
2026-02-09,ACGR,64.1,64.066,64.125,64.066,478,30580.0,0.09,0.96,0.612,0.0
2026-02-09,ACH,2.38,2.39,2.409,2.225,727659,1702258.0,7.7,0.0,0.0,0.95
2026-02-09,ACHC,13.36,13.49,13.58,12.91,3520342,47046432.0,5.01,0.9,0.12,3.89
