日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-06,A,130.32,129.58,131.425,128.63,1931046,250999197.0,2.16,-0.05,-0.06,0.68
2026-02-06,AA,58.02,59.16,60.04,57.82,5781168,342757696.0,3.94,4.93,2.78,2.2
2026-02-06,AAA,24.976,25.01,25.08,24.96,6193,154919.0,0.48,0.04,0.01,0.0
2026-02-06,AAAA,27.76,28.06,28.06,27.76,5031,140371.0,1.09,1.7,0.47,0.0
2026-02-06,AAAC,20.08,20.065,20.08,20.065,22121,444176.0,0.07,0.05,0.01,0.0
2026-02-06,AAAU,48.4,48.87,49.04,48.32,2354924,114871860.0,1.52,2.97,1.41,0.0
2026-02-06,AACB,10.33,10.33,10.33,10.33,23,238.0,0.0,0.0,0.0,0.0
2026-02-06,AACBR,0.33,0.33,0.33,0.33,18,6.0,0.0,0.0,0.0,0.0
2026-02-06,AACG,0.825,0.89,0.905,0.825,5204,4560.0,8.84,-1.66,-0.015,0.01
2026-02-06,AADR,91.42,93.275,93.275,91.42,1846,171254.0,2.06,3.82,3.433,0.0
2026-02-06,AAEQ,49.0,49.138,49.138,49.0,114,5584.0,0.29,2.18,1.047,0.0
2026-02-06,AAL,14.32,15.24,15.33,14.32,55642648,841241440.0,7.13,7.63,1.08,8.43
2026-02-06,AALG,15.21,16.894,17.13,15.21,35328,577294.0,13.05,14.81,2.179,0.0
2026-02-06,AAME,2.52,2.5,2.63,2.5,15613,39878.0,4.99,-4.03,-0.105,0.08
2026-02-06,AAMI,49.93,50.98,51.52,49.375,405193,20647641.0,4.42,5.07,2.46,1.13
2026-02-06,AAOI,40.15,44.3,44.79,39.64,5410388,232661796.0,13.51,16.18,6.17,7.19
2026-02-06,AAON,94.2,96.43,97.216,91.41,1152180,110599787.0,6.25,3.81,3.54,1.41
2026-02-06,AAP,52.25,55.3,55.435,52.0,1955195,106918033.0,6.49,4.48,2.37,3.26
2026-02-06,AAPB,32.88,33.138,33.71,32.76,183208,6085386.0,2.92,1.78,0.578,0.0
2026-02-06,AAPD,12.87,12.83,12.88,12.695,5640333,72206619.0,1.43,-0.7,-0.09,0.0
2026-02-06,AAPG,23.663,24.52,24.53,23.663,1637,39733.0,3.58,1.36,0.33,0.0
2026-02-06,AAPL,277.12,278.12,280.905,276.925,50453414,14057701632.0,1.44,0.8,2.21,0.34
2026-02-06,AAPR,28.54,28.56,28.56,28.54,2432,69425.0,0.07,0.21,0.06,0.0
2026-02-06,AAPU,34.37,34.59,35.3,34.33,2273764,79095494.0,2.85,1.47,0.5,0.0
2026-02-06,AAPW,40.39,40.47,40.92,40.28,17442,707060.0,1.59,0.3,0.12,0.0
2026-02-06,AAPX,31.07,31.36,31.89,31.07,208653,6578538.0,2.66,1.65,0.51,0.0
