日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-24,A,124.51,124.4,125.825,123.13,2729710,340236848.0,2.17,0.16,0.2,0.97
2026-02-24,AA,59.84,61.41,62.66,59.57,5011342,307514288.0,5.17,2.68,1.6,1.9
2026-02-24,AAA,25.1,25.055,25.116,25.05,3827,96041.0,0.26,-0.22,-0.055,0.0
2026-02-24,AAAA,28.039,28.06,28.06,28.039,1345,37722.0,0.08,0.73,0.204,0.0
2026-02-24,AAAC,20.1,20.1,20.1,20.1,4,80.0,0.0,-0.02,-0.005,0.0
2026-02-24,AAAU,50.45,50.94,51.035,50.42,1380818,70073766.0,1.19,-1.41,-0.73,0.0
2026-02-24,AACB,10.341,10.341,10.341,10.341,55230,570532.0,0.0,0.0,0.0,0.2
2026-02-24,AACBR,0.31,0.31,0.31,0.31,16,5.0,0.0,0.0,0.0,0.0
2026-02-24,AACBU,10.6,10.6,10.6,10.6,1,11.0,0.0,0.0,0.0,0.0
2026-02-24,AACG,0.939,0.93,0.972,0.93,5318,5024.0,4.47,-0.96,-0.009,0.01
2026-02-24,AACIU,9.975,9.975,9.975,9.97,46116,460003.0,0.05,-0.05,-0.005,0.2
2026-02-24,AACOU,9.98,9.94,9.99,9.93,340274,3389638.0,0.6,-0.2,-0.02,1.65
2026-02-24,AADR,94.84,94.47,94.92,94.155,2693,254199.0,0.8,-0.68,-0.645,0.0
2026-02-24,AAEQ,48.89,48.878,48.89,48.878,107,5256.0,0.02,0.81,0.393,0.0
2026-02-24,AAL,12.93,13.15,13.34,12.89,64755857,851690304.0,3.48,1.7,0.22,9.81
2026-02-24,AALG,12.19,12.359,12.55,12.035,15537,191212.0,4.27,2.39,0.289,0.0
2026-02-24,AAME,2.78,2.7,2.78,2.675,9736,26564.0,3.83,-1.46,-0.04,0.05
2026-02-24,AAMI,52.41,54.37,54.68,51.97,366947,19864670.0,5.17,3.68,1.93,1.03
2026-02-24,AAOI,52.88,56.27,56.61,51.0,4197545,229722348.0,10.4,4.28,2.31,5.58
2026-02-24,AAON,101.06,100.95,104.35,100.25,602616,60917871.0,4.06,-0.15,-0.15,0.74
2026-02-24,AAP,54.42,53.78,55.67,53.4,1870645,101231908.0,4.1,-2.87,-1.59,3.11
2026-02-24,AAPB,30.99,31.493,32.06,30.985,187245,5925203.0,3.57,4.5,1.356,0.0
2026-02-24,AAPD,13.28,13.05,13.28,12.925,7790940,101427927.0,2.66,-2.28,-0.304,0.0
2026-02-24,AAPG,25.0,25.0,25.0,25.0,114,2895.0,0.0,0.0,0.0,0.0
2026-02-24,AAPL,267.86,272.14,274.89,267.71,47014619,12812785408.0,2.7,2.24,5.96,0.32
2026-02-24,AAPR,28.63,28.61,28.63,28.61,6151,176078.0,0.07,-0.05,-0.015,0.0
2026-02-24,AAPU,31.84,32.9,33.54,31.84,2231289,73740972.0,5.39,4.35,1.37,0.0
2026-02-24,AAPW,38.76,38.63,39.2,38.63,9041,351463.0,1.51,2.36,0.89,0.0
2026-02-24,AAPX,28.84,29.78,30.32,28.84,207236,6182277.0,5.19,4.45,1.27,0.0
2026-02-24,AAPY,24.03,24.077,24.26,24.025,3618,87208.0,1.0,2.32,0.545,0.0
2026-02-24,AARD,12.52,12.68,12.9,12.4,92457,1176891.0,3.97,0.79,0.1,0.42
2026-02-24,AAT,19.46,19.25,19.5,19.22,429709,8296739.0,1.44,-0.82,-0.16,0.7
2026-02-24,AAUC,31.06,31.36,31.41,31.02,266622,8353185.0,1.25,0.29,0.09,0.21
2026-02-24,AAUM,20.77,20.682,20.77,20.682,151,3142.0,0.43,1.67,0.339,0.0
2026-02-24,AAUS,55.09,55.124,55.124,55.09,352,19394.0,0.06,0.93,0.506,0.0
2026-02-24,AAVM,33.55,33.59,33.62,33.55,635,21315.0,0.21,0.39,0.13,0.0
2026-02-24,AAXJ,105.91,106.44,106.91,105.69,935076,99534286.0,1.16,1.58,1.66,0.0
