日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-02-26,A,121.89,120.97,124.41,114.49,6096622,722203456.0,7.95,-3.01,-3.75,2.16
2026-02-26,AA,63.59,63.47,64.105,61.11,5249399,330320896.0,4.61,-2.2,-1.43,1.99
2026-02-26,AAA,25.11,25.135,25.14,25.08,5745,144311.0,0.24,0.32,0.08,0.0
2026-02-26,AAAA,28.0,28.141,28.141,28.0,1132,31800.0,0.5,-0.49,-0.138,0.0
2026-02-26,AAAC,20.105,20.105,20.105,20.105,13,261.0,0.0,0.02,0.005,0.0
2026-02-26,AAAU,51.01,51.25,51.297,50.59,2066135,105377568.0,1.39,0.83,0.42,0.0
2026-02-26,AACB,10.341,10.341,10.341,10.341,5,61.0,0.0,0.0,0.0,0.0
2026-02-26,AACBR,0.3,0.3,0.3,0.3,16,4.0,0.0,0.0,0.0,0.0
2026-02-26,AACG,0.99,0.982,1.065,0.96,9897,9912.0,10.5,-1.8,-0.018,0.02
2026-02-26,AACIU,9.975,9.97,9.98,9.97,109883,1095547.0,0.1,0.0,0.0,0.48
2026-02-26,AACOU,9.94,9.95,9.97,9.94,3445,34292.0,0.3,0.0,0.0,0.02
2026-02-26,AADR,93.98,95.026,95.026,93.83,751,70821.0,1.26,0.05,0.051,0.0
2026-02-26,AAEQ,49.02,49.02,49.02,49.02,8,418.0,0.0,-0.65,-0.321,0.0
2026-02-26,AAL,13.58,13.94,14.17,13.56,94386690,1314671744.0,4.58,4.65,0.62,14.29
2026-02-26,AALG,13.66,13.842,14.29,13.25,23060,320071.0,8.22,9.37,1.186,0.0
2026-02-26,AAME,2.74,2.694,2.74,2.633,4106,11019.0,3.98,0.15,0.004,0.02
2026-02-26,AAMI,56.77,55.78,57.025,54.27,274909,15248886.0,4.88,-1.15,-0.65,0.77
2026-02-26,AAOI,58.31,53.69,58.98,52.85,5508372,311318352.0,10.55,-7.62,-4.43,7.33
2026-02-26,AAON,99.3,98.89,100.68,94.6,1075639,104915999.0,6.14,-0.16,-0.16,1.32
2026-02-26,AAP,50.46,52.0,52.565,49.89,1812261,93594390.0,5.3,3.09,1.56,3.02
2026-02-26,AAPB,32.11,31.67,32.11,31.17,88966,2807406.0,2.94,-0.83,-0.266,0.0
2026-02-26,AAPD,12.91,13.02,13.13,12.875,7662352,100100326.0,1.97,0.54,0.07,0.0
2026-02-26,AAPG,24.86,24.1,25.31,24.1,1226,30191.0,4.83,-3.79,-0.95,0.0
2026-02-26,AAPL,274.945,272.95,276.11,270.795,32345114,8819674880.0,1.94,-0.47,-1.28,0.22
2026-02-26,AAPR,28.625,28.63,28.63,28.625,4449,127365.0,0.02,-0.02,-0.005,0.0
2026-02-26,AAPU,33.585,33.07,33.82,32.56,1436559,47439367.0,3.77,-0.96,-0.32,0.0
