日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-07-09,A,129.19,133.59,133.74,127.87,2373000,314846752.0,4.55,3.5,4.52,0.84
2026-07-09,AA,48.35,48.72,49.18,47.62,5044300,245349168.0,3.22,0.43,0.21,1.91
2026-07-09,AAA,25.0,25.0,25.04,24.97,2100,52693.0,0.28,-0.04,-0.01,0.0
2026-07-09,AAAA,30.24,30.33,30.33,30.24,2500,77941.0,0.3,0.68,0.2,0.0
2026-07-09,AAAC,20.02,20.02,20.02,20.02,0,200.0,0.0,-0.02,-0.01,0.0
2026-07-09,AAAD,50.0,49.99,50.0,49.97,2000,100461.0,0.07,0.15,0.08,0.0
2026-07-09,AAAP,25.19,25.19,25.19,25.19,0,327.0,0.0,0.0,0.0,0.0
2026-07-09,AAAU,40.66,40.64,40.78,40.56,645100,26240158.0,0.55,0.99,0.4,0.0
2026-07-09,AACB,10.51,10.51,10.51,10.51,100,2048.0,0.0,0.0,0.0,0.0
2026-07-09,AACG,0.97,0.96,0.97,0.96,1200,1216.0,1.56,-0.15,-0.0,0.0
2026-07-09,AACI,9.96,9.98,9.98,9.95,4900,49201.0,0.3,0.0,0.0,0.02
2026-07-09,AACIW,0.4,0.4,0.4,0.39,2600,1056.0,1.4,-0.03,-0.0,0.0
2026-07-09,AACO,9.95,9.96,9.96,9.94,5100,51670.0,0.2,0.2,0.02,0.02
2026-07-09,AACOU,10.07,10.07,10.07,10.07,100,1317.0,0.0,0.0,0.0,0.0
2026-07-09,AACP,9.98,9.97,10.0,9.96,5400,54927.0,0.4,-0.1,-0.01,0.03
2026-07-09,AACPR,0.2,0.2,0.2,0.2,0,3.0,0.0,0.0,0.0,0.0
2026-07-09,AACPU,10.22,10.22,10.22,10.22,0,419.0,0.0,0.0,0.0,0.0
2026-07-09,AACPW,0.12,0.12,0.12,0.12,0,4.0,0.0,0.0,0.0,0.0
2026-07-09,AADR,83.75,84.14,84.19,83.75,700,60397.0,0.53,1.28,1.06,0.0
2026-07-09,AADX,21.01,20.81,21.8,20.69,464200,9778431.0,5.32,-0.24,-0.05,0.27
2026-07-09,AAEQ,53.17,53.55,53.55,53.17,100,6010.0,0.71,0.73,0.39,0.0
2026-07-09,AAL,16.62,17.06,17.38,16.58,124269900,2130927104.0,4.81,3.27,0.54,18.79
2026-07-09,AALG,17.44,18.17,18.7,17.44,10600,189132.0,7.42,6.98,1.19,0.0
2026-07-09,AAME,1.67,1.68,1.69,1.66,8200,13937.0,1.77,-0.88,-0.02,0.04
2026-07-09,AAMI,78.28,80.38,81.06,77.91,395600,30825712.0,4.07,3.86,2.99,1.11
2026-07-09,AAOG,4.47,4.59,4.98,4.33,2006700,9237570.0,16.05,13.33,0.54,0.0
2026-07-09,AAOI,119.5,122.21,127.51,118.18,9211700,1131224576.0,8.15,6.79,7.77,11.48
2026-07-09,AAON,111.06,110.25,113.15,109.36,718200,79450824.0,3.51,2.1,2.27,0.88
2026-07-09,AAOX,19.83,20.55,22.3,19.35,6057100,125098960.0,16.27,13.35,2.42,0.0
2026-07-09,AAP,54.49,55.0,55.74,54.35,1139800,62576692.0,2.52,-0.16,-0.09,
2026-07-09,AAPB,38.92,40.38,40.45,38.39,45100,1785085.0,5.19,1.77,0.7,0.0
2026-07-09,AAPD,11.26,11.06,11.35,11.05,4710200,52575160.0,2.69,-0.9,-0.1,0.0
2026-07-09,AAPG,18.36,18.9,19.0,18.36,9000,167925.0,3.39,0.21,0.04,
2026-07-09,AAPL,310.51,316.22,316.53,308.16,48124400,15133404160.0,2.67,0.9,2.83,0.33
2026-07-09,AAPR,29.56,29.55,29.59,29.55,2100,64060.0,0.14,0.18,0.05,0.0
2026-07-09,AAPU,40.03,41.52,41.62,39.47,1159800,47365892.0,5.26,1.84,0.75,0.0
2026-07-09,AAPW,40.32,41.26,41.26,40.32,13800,558057.0,2.31,1.23,0.5,0.0
2026-07-09,AAPX,36.3,37.47,37.63,35.77,69700,2581837.0,5.03,1.32,0.49,0.0
2026-07-09,AAPY,26.3,26.75,26.8,26.3,4500,121107.0,1.88,0.6,0.16,0.0
2026-07-09,AARD,5.33,5.0,5.33,4.66,402700,1994800.0,12.69,-5.3,-0.28,1.85
2026-07-09,AAT,25.14,25.07,25.24,24.84,315500,7918654.0,1.6,0.24,0.06,0.51
2026-07-09,AAUA,56.92,57.34,57.34,56.92,100,6476.0,0.73,0.68,0.39,0.0
2026-07-09,AAUC,23.02,23.16,23.58,22.84,495500,2812973.0,3.22,2.21,0.5,0.39
2026-07-09,AAUS,60.24,60.24,60.24,60.24,100,6118.0,0.0,0.7,0.42,0.0
2026-07-09,AAVM,33.44,33.44,33.44,33.44,0,1739.0,0.0,0.37,0.12,0.0
2026-07-09,AAXJ,115.98,116.29,116.67,115.6,618900,71984840.0,0.93,0.94,1.08,0.0
