日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-04-22,A,122.87,120.47,123.295,120.34,1800949,218251128.0,2.42,-1.33,-1.62,0.64
2026-04-22,AA,68.43,68.53,69.375,66.91,4897992,334438800.0,3.67,2.06,1.38,1.86
2026-04-22,AAA,24.98,25.005,25.046,24.95,4057,101514.0,0.38,0.04,0.01,0.0
2026-04-22,AAAA,28.87,28.939,28.939,28.87,2434,70280.0,0.24,0.95,0.273,0.0
2026-04-22,AAAC,20.045,20.045,20.045,20.045,4,80.0,0.0,0.0,0.0,0.0
2026-04-22,AAAU,46.84,46.755,46.95,46.59,1285740,60096702.0,0.78,1.33,0.615,0.0
2026-04-22,AACB,10.37,10.37,10.37,10.37,104,1079.0,0.0,-0.1,-0.01,0.0
2026-04-22,AACBR,0.34,0.34,0.34,0.34,766,257.0,0.0,22.3,0.062,0.0
2026-04-22,AACG,1.048,1.13,1.15,1.048,16339,17942.0,9.81,8.65,0.09,0.04
2026-04-22,AACI,9.9,9.9,9.9,9.9,61878,612592.0,0.0,0.0,0.0,0.24
2026-04-22,AACIU,10.01,9.99,10.01,9.99,30322,303517.0,0.2,-0.2,-0.02,0.0
2026-04-22,AACIW,0.25,0.24,0.25,0.24,4300,1066.0,3.85,-7.69,-0.02,0.0
2026-04-22,AACO,9.85,9.84,9.86,9.84,111407,1096456.0,0.2,-0.3,-0.03,0.47
2026-04-22,AACOU,9.97,9.97,9.97,9.97,37,368.0,0.0,0.0,0.0,0.0
2026-04-22,AACPU,10.05,10.05,10.06,10.05,25459,255870.0,0.1,0.0,0.0,0.0
2026-04-22,AADR,84.44,83.925,84.44,83.53,1981,166377.0,1.08,-0.49,-0.41,0.0
2026-04-22,AAEQ,50.82,50.82,50.82,50.82,68,3492.0,0.0,1.02,0.515,0.0
2026-04-22,AAL,11.8,11.5,11.88,11.46,59436124,689173744.0,3.57,-2.29,-0.27,8.99
2026-04-22,AALG,9.42,8.85,9.42,8.845,101163,921069.0,6.16,-5.12,-0.478,0.0
2026-04-22,AAME,2.5,2.5,2.5,2.43,5824,14375.0,2.84,1.42,0.035,0.03
2026-04-22,AAMI,66.49,67.67,69.87,66.475,382688,25820433.0,5.16,2.87,1.89,1.07
2026-04-22,AAOI,155.5,149.42,159.15,138.62,9839509,1441799152.0,13.63,-0.76,-1.15,12.29
2026-04-22,AAON,96.97,96.86,98.205,95.36,669544,64732724.0,2.97,1.17,1.12,0.82
2026-04-22,AAOX,55.0,50.79,57.477,43.59,3251553,159436145.0,26.82,-1.89,-0.98,0.0
2026-04-22,AAP,59.0,59.61,60.937,58.67,1260879,74934506.0,3.86,1.5,0.88,2.09
2026-04-22,AAPB,29.93,31.08,31.26,29.72,100365,3096654.0,5.21,5.13,1.517,0.0
2026-04-22,AAPD,13.24,12.96,13.275,12.93,4114774,53528869.0,2.59,-2.56,-0.34,0.0
2026-04-22,AAPG,25.66,25.13,25.66,25.13,1494,38142.0,2.07,-2.03,-0.52,0.0
2026-04-22,AAPL,267.82,273.17,273.74,266.87,43249204,11760920064.0,2.58,2.63,7.0,0.29
2026-04-22,AAPR,29.3,29.305,29.34,29.28,7078,207395.0,0.21,0.17,0.05,0.0
2026-04-22,AAPU,30.89,32.21,32.33,30.76,2189214,69313003.0,5.13,5.19,1.59,0.0
2026-04-22,AAPW,36.1,36.932,37.05,36.1,4563,167018.0,2.66,3.42,1.222,0.0
2026-04-22,AAPX,28.15,29.22,29.285,27.93,118570,3435144.0,4.88,5.3,1.47,0.0
2026-04-22,AAPY,22.94,23.594,23.62,22.94,4349,102417.0,2.94,2.01,0.466,0.0
2026-04-22,AARD,5.46,5.53,5.64,5.36,149927,825478.0,5.21,2.98,0.16,0.69
2026-04-22,AAT,20.75,20.64,20.82,20.575,340723,7036100.0,1.18,-0.29,-0.06,0.56
2026-04-22,AAUA,53.92,54.05,54.05,53.92,106,5731.0,0.24,1.08,0.577,0.0
2026-04-22,AAUC,32.13,31.85,32.2,31.85,477558,15235276.0,1.1,-0.13,-0.04,0.38
2026-04-22,AAUM,21.935,21.935,21.935,21.935,98,2144.0,0.0,0.86,0.187,0.0
2026-04-22,AAUS,56.85,56.958,56.958,56.85,1536,87460.0,0.19,1.05,0.592,0.0
2026-04-22,AAVM,33.6,33.604,33.68,33.6,315,10619.0,0.24,0.58,0.194,0.0
2026-04-22,AAXJ,107.48,108.42,108.445,107.38,373843,40365105.0,1.0,2.16,2.29,0.0
2026-04-22,AB,39.04,39.06,39.25,38.92,170458,6665019.0,0.85,0.39,0.15,0.18
2026-04-22,ABAT,3.35,3.59,3.6,3.35,4306131,15126807.0,7.55,8.46,0.28,3.27
2026-04-22,ABBV,205.17,200.5,205.99,199.81,7646222,1541099792.0,3.01,-2.25,-4.62,0.43
2026-04-22,ABCB,84.56,83.85,85.23,83.655,554581,46709126.0,1.87,-0.71,-0.6,0.82
2026-04-22,ABCL,4.05,4.08,4.215,4.0,5347757,21830459.0,5.39,2.26,0.09,1.75
2026-04-22,ABCS,32.1,31.88,32.1,31.88,3877,123774.0,0.69,-0.26,-0.083,0.0
2026-04-22,ABEO,5.42,5.63,5.665,5.4,1047019,5830686.0,4.93,4.65,0.25,1.84
2026-04-22,ABEQ,37.81,37.7,37.82,37.64,14220,536222.0,0.48,0.11,0.04,0.0
2026-04-22,ABEV,3.07,3.01,3.07,3.01,28707879,87077588.0,1.95,-1.95,-0.06,0.18
2026-04-22,ABFL,77.4,77.435,77.45,77.02,9371,723886.0,0.56,0.99,0.76,0.0
2026-04-22,ABG,209.51,202.45,209.535,199.18,552043,111855262.0,4.98,-2.66,-5.54,2.97
2026-04-22,ABI,24.865,24.865,24.865,24.865,9,247.0,0.0,0.0,0.0,0.0
2026-04-22,ABIG,32.4,32.473,32.473,32.4,17340,561897.0,0.23,0.94,0.302,0.0
2026-04-22,ABLD,32.44,32.264,32.44,32.19,7358,237503.0,0.78,0.77,0.247,0.0
2026-04-22,ABLG,31.82,31.881,31.881,31.82,382,12168.0,0.19,0.6,0.191,0.0
2026-04-22,ABLS,20.15,20.171,20.195,20.13,327,6612.0,0.33,1.83,0.362,0.0
2026-04-22,ABLV,0.818,0.8,0.82,0.752,57424,44694.0,8.06,-5.21,-0.044,0.23
2026-04-22,ABM,40.36,40.3,40.59,39.93,374911,15080452.0,1.64,0.1,0.04,0.64
2026-04-22,ABNB,146.475,144.18,147.25,142.75,4081778,590031264.0,3.15,1.07,1.53,0.97
2026-04-22,ABNG,19.45,18.943,19.45,18.94,1383,26561.0,2.75,2.05,0.381,0.0
2026-04-22,ABNY,45.28,44.628,45.28,44.5,7009,314820.0,1.76,0.69,0.307,0.0
2026-04-22,ABOS,2.76,2.81,2.86,2.76,311802,879594.0,3.66,2.93,0.08,0.43
2026-04-22,ABOT,35.734,35.734,35.734,35.734,13,499.0,0.0,0.83,0.293,0.0
2026-04-22,ABR,8.23,8.15,8.29,8.08,2105727,17245716.0,2.57,-0.12,-0.01,1.09
2026-04-22,ABR_D,16.82,16.85,17.031,16.8,24959,420458.0,1.37,0.12,0.02,0.27
2026-04-22,ABR_E,16.91,16.85,16.91,16.73,4302,72307.0,1.07,0.03,0.005,0.07
2026-04-22,ABR_F,22.505,22.83,22.85,22.505,11218,255750.0,1.53,1.15,0.26,0.1
