日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-30,A,131.94,133.85,133.94,131.08,1808014,241298264.0,2.15,0.44,0.58,0.64
2026-01-30,AA,58.35,56.81,59.89,55.925,9187567,525809760.0,6.54,-6.32,-3.83,3.49
2026-01-30,AAA,24.97,24.98,25.04,24.97,4890,122221.0,0.28,-0.42,-0.105,0.0
2026-01-30,AAAA,27.86,27.832,27.86,27.832,348,9697.0,0.1,-0.59,-0.166,0.0
2026-01-30,AAAC,20.18,20.18,20.18,20.18,3,61.0,0.0,0.05,0.01,0.0
2026-01-30,AAAU,50.04,47.86,50.454,46.22,26933093,1310545408.0,7.96,-10.05,-5.35,0.0
2026-01-30,AACB,10.39,10.39,10.39,10.39,34,354.0,0.0,0.0,0.0,0.0
2026-01-30,AACBR,0.33,0.331,0.331,0.306,25274,8305.0,7.58,0.3,0.001,0.0
2026-01-30,AACBU,10.67,10.67,10.67,10.67,1,10.0,0.0,0.0,0.0,0.0
2026-01-30,AACG,1.1,1.12,1.15,1.08,4427,4943.0,6.17,-1.32,-0.015,0.01
2026-01-30,AADR,97.85,92.215,97.85,91.65,3963,370438.0,6.48,-3.67,-3.51,0.0
2026-01-30,AAEQ,49.344,49.344,49.344,49.344,9,444.0,0.0,-0.71,-0.351,0.0
2026-01-30,AAL,13.385,13.3,13.625,13.23,47638503,636188144.0,2.92,-1.55,-0.21,7.21
2026-01-30,AALG,13.64,12.987,13.64,12.97,8893,117281.0,5.02,-2.76,-0.369,0.0
2026-01-30,AAM,10.67,10.64,10.67,10.64,758023,8069153.0,0.28,-0.28,-0.03,1.72
2026-01-30,AAME,2.78,2.71,2.78,2.71,6578,17994.0,2.52,-2.52,-0.07,0.03
2026-01-30,AAMI,54.4,55.42,56.09,54.05,429105,23792030.0,3.7,0.53,0.29,1.2
2026-01-30,AAOI,41.07,43.61,48.31,40.75,12000992,538670112.0,19.11,10.21,4.04,16.0
2026-01-30,AAON,93.0,91.06,95.07,90.73,1023707,94054231.0,4.65,-2.41,-2.25,1.25
2026-01-30,AAP,47.805,48.01,48.91,47.0,2037686,97567355.0,3.97,-0.23,-0.11,3.4
2026-01-30,AAPB,27.89,28.974,29.42,27.28,620193,17451773.0,7.47,1.08,0.31,0.0
2026-01-30,AAPD,14.0,13.78,14.145,13.64,8723549,121459481.0,3.65,-0.36,-0.05,0.0
2026-01-30,AAPG,24.8,24.18,24.8,24.18,9594,236471.0,2.48,-3.28,-0.82,0.01
2026-01-30,AAPL,255.165,259.48,261.9,252.18,92443408,23819223552.0,3.76,0.46,1.2,0.63
2026-01-30,AAPR,28.59,28.55,28.59,28.52,3273,93406.0,0.25,0.02,0.006,0.0
2026-01-30,AAPU,29.26,30.15,30.81,28.595,6466317,191541686.0,7.38,0.4,0.12,0.0
2026-01-30,AAPW,36.3,37.42,37.71,36.19,19120,708124.0,4.1,0.92,0.34,0.0
2026-01-30,AAPX,26.55,27.265,27.83,25.91,495514,13227589.0,7.08,0.48,0.13,0.0
2026-01-30,AAPY,23.02,23.333,23.333,23.02,1241,28690.0,1.35,0.5,0.115,0.0
2026-01-30,AARD,13.22,12.99,13.83,12.426,168421,2153505.0,10.52,-2.7,-0.36,0.77
2026-01-30,AAT,17.83,18.06,18.1,17.78,599942,10782019.0,1.78,0.28,0.05,0.98
2026-01-30,AAUC,31.25,31.45,31.97,31.1,1985770,62522687.0,2.72,-1.75,-0.56,1.59
2026-01-30,AAUM,24.085,24.085,24.085,24.085,6,144.0,0.0,-2.0,-0.492,0.0
2026-01-30,AAUS,55.6,55.644,55.644,55.6,387,21517.0,0.08,-0.38,-0.212,0.0
2026-01-30,AAVM,31.6,31.464,31.6,31.41,3092,97444.0,0.59,-1.55,-0.495,0.0
2026-01-30,AAXJ,101.46,100.29,101.88,99.905,1226178,123558823.0,1.93,-1.93,-1.97,0.0
2026-01-30,AB,41.56,42.54,42.65,41.555,516559,21846278.0,2.65,3.03,1.25,0.56
2026-01-30,ABAT,4.205,4.04,4.26,3.885,8010488,32423824.0,8.68,-6.48,-0.28,6.11
2026-01-30,ABBV,220.51,223.01,224.02,219.555,6622248,1473176320.0,2.03,1.17,2.58,0.37
2026-01-30,ABCB,79.68,80.62,82.655,73.78,923770,74776872.0,10.92,-0.84,-0.68,1.36
2026-01-30,ABCL,3.8,3.62,3.83,3.59,4313741,15921729.0,6.22,-6.22,-0.24,1.44
2026-01-30,ABCS,30.89,30.973,30.973,30.8,2083,64277.0,0.56,-0.35,-0.11,0.0
2026-01-30,ABEO,5.03,5.09,5.16,4.98,672936,3406272.0,3.54,0.2,0.01,1.22
2026-01-30,ABEQ,37.48,37.44,37.84,37.2,40055,1496368.0,1.68,-1.6,-0.61,0.0
2026-01-30,ABEV,2.8,2.78,2.83,2.76,29534062,82720605.0,2.5,-0.71,-0.02,0.19
2026-01-30,ABFL,73.27,72.299,73.5,72.2,17757,1288566.0,1.76,-1.86,-1.371,0.0
2026-01-30,ABG,235.2,234.51,235.95,231.43,191924,44959873.0,1.91,-1.13,-2.69,1.0
2026-01-30,ABI,25.045,25.045,25.045,25.045,7,175.0,0.0,0.1,0.025,0.0
2026-01-30,ABIG,32.32,32.119,32.32,32.119,263,8474.0,0.62,-0.88,-0.285,0.0
2026-01-30,ABLD,31.44,31.249,31.44,31.249,4591,143761.0,0.6,-2.13,-0.681,0.0
2026-01-30,ABLG,32.36,32.364,32.445,32.36,2964,95938.0,0.26,-1.45,-0.476,0.0
2026-01-30,ABLS,19.571,19.571,19.571,19.571,106,2100.0,0.0,-0.25,-0.05,0.0
2026-01-30,ABLV,0.71,0.71,0.751,0.71,6512,4649.0,5.77,0.0,0.0,0.01
2026-01-30,ABLVW,0.028,0.025,0.028,0.025,7188,197.0,10.0,-16.67,-0.005,0.0
2026-01-30,ABM,45.56,46.04,46.085,45.22,697801,31956020.0,1.89,0.59,0.27,1.19
2026-01-30,ABNB,130.97,129.37,131.56,129.06,3505684,454715680.0,1.9,-1.82,-2.4,0.58
