日期,代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2026-01-12,A,148.6,147.99,150.0,146.911,1127976,166785338.0,2.08,-0.36,-0.53,0.4
2026-01-12,AA,64.155,65.67,66.05,63.52,8723024,568717232.0,3.97,3.14,2.0,3.32
2026-01-12,AAA,24.94,25.005,25.039,24.94,9733,243265.0,0.4,0.24,0.06,0.0
2026-01-12,AAAA,27.86,27.896,27.9,27.84,5155,143752.0,0.22,0.24,0.066,0.0
2026-01-12,AAAC,20.09,20.085,20.09,20.08,1300,26114.0,0.05,0.05,0.01,0.0
2026-01-12,AAAU,45.25,45.34,45.69,45.25,1739328,79093475.0,0.99,1.93,0.86,0.0
2026-01-12,AACB,10.3,10.3,10.3,10.3,26041,268222.0,0.0,0.0,0.0,0.09
2026-01-12,AACBR,0.34,0.34,0.343,0.32,29252,9527.0,7.01,3.66,0.012,0.0
2026-01-12,AACBU,10.58,10.58,10.58,10.58,2,22.0,0.0,0.0,0.0,0.0
2026-01-12,AACG,0.88,0.935,0.96,0.86,31662,29269.0,11.11,3.89,0.035,0.1
2026-01-12,AADR,91.99,92.115,92.47,91.82,3421,314981.0,0.73,2.76,2.475,0.0
2026-01-12,AAEQ,50.12,50.111,50.12,50.111,1904,95427.0,0.02,0.35,0.177,0.0
2026-01-12,AAL,15.7,16.0,16.26,15.4,91178832,1444123744.0,5.38,0.06,0.01,13.81
2026-01-12,AALG,18.03,19.265,19.56,18.03,9722,179786.0,7.98,0.54,0.104,0.0
2026-01-12,AAM,10.69,10.66,10.69,10.66,456125,4873675.0,0.28,-0.37,-0.04,1.04
2026-01-12,AAME,3.05,3.0,3.115,3.0,8176,24813.0,3.79,-1.15,-0.035,0.04
2026-01-12,AAMI,50.75,52.52,52.71,49.229,207288,10810376.0,6.78,2.24,1.15,0.58
2026-01-12,AAM_WS,0.172,0.174,0.202,0.172,567,106.0,16.57,-3.87,-0.007,0.0
2026-01-12,AAOI,33.15,33.72,34.44,32.6,3848739,129401872.0,5.41,-0.94,-0.32,5.13
2026-01-12,AAON,83.25,85.37,86.49,82.425,968973,82646803.0,4.88,2.46,2.05,1.19
2026-01-12,AAP,43.66,42.99,44.32,42.7,1972700,85443945.0,3.7,-1.94,-0.85,3.29
2026-01-12,AAPB,29.14,29.256,29.485,28.5,208314,6069298.0,3.39,0.64,0.186,0.0
2026-01-12,AAPD,13.752,13.7,13.88,13.659,2718813,37313386.0,1.61,-0.36,-0.05,0.0
2026-01-12,AAPG,28.49,28.38,28.49,27.885,1527,43195.0,2.1,-1.39,-0.4,0.0
2026-01-12,AAPL,259.16,260.25,261.3,256.8,45263767,11768855296.0,1.73,0.34,0.88,0.31
2026-01-12,AAPR,28.49,28.505,28.54,28.47,1443,41124.0,0.25,0.04,0.01,0.0
2026-01-12,AAPU,30.46,30.68,30.93,29.89,2383345,72869402.0,3.41,0.62,0.19,0.0
2026-01-12,AAPW,37.78,37.72,38.038,37.35,19770,747676.0,1.82,-0.29,-0.11,0.0
2026-01-12,AAPX,27.52,27.78,28.0,27.07,117045,3233034.0,3.37,0.58,0.16,0.0
2026-01-12,AAPY,23.582,23.88,23.96,23.582,4232,100937.0,1.59,0.5,0.119,0.0
2026-01-12,AARD,14.27,14.84,16.0,14.27,399666,6018124.0,12.12,3.99,0.57,1.84
2026-01-12,AAT,18.73,18.99,19.16,18.65,344835,6552105.0,2.71,0.8,0.15,0.56
2026-01-12,AAUC,25.91,26.21,26.58,25.91,1482609,38814359.0,2.67,4.34,1.09,1.2
2026-01-12,AAUM,25.648,25.648,25.648,25.648,105,2692.0,0.0,0.15,0.038,0.0
2026-01-12,AAUS,56.045,56.045,56.045,56.045,140,7833.0,0.0,0.14,0.081,0.0
2026-01-12,AAVM,31.12,31.16,31.16,31.12,431,13412.0,0.13,0.78,0.24,0.0
2026-01-12,AAXJ,97.77,98.96,99.01,97.61,714706,70410840.0,1.43,1.38,1.35,0.0
2026-01-12,AB,38.14,38.47,38.565,38.02,232922,8914797.0,1.42,0.42,0.16,0.25
2026-01-12,ABAT,4.8,5.17,5.31,4.56,10809697,54487218.0,15.63,7.71,0.37,8.25
2026-01-12,ABBV,221.19,220.04,222.49,218.39,6546141,1439944144.0,1.86,-0.02,-0.04,0.37
2026-01-12,ABCB,78.36,79.37,79.41,78.31,544024,43037970.0,1.39,0.3,0.24,0.8
2026-01-12,ABCL,4.63,4.52,4.66,4.38,5054800,22768123.0,6.41,3.43,0.15,1.68
2026-01-12,ABCS,31.29,31.334,31.334,31.27,2242,70160.0,0.2,-0.46,-0.144,0.0
2026-01-12,ABEO,5.19,5.1,5.19,4.985,1217809,6186663.0,3.95,-1.73,-0.09,2.21
2026-01-12,ABEQ,36.62,36.93,36.94,36.51,6258,229192.0,1.18,1.21,0.44,0.0
2026-01-12,ABEV,2.55,2.57,2.58,2.545,14804624,37974785.0,1.37,0.39,0.01,0.09
2026-01-12,ABFL,72.3,73.06,73.06,72.3,14530,1057954.0,1.05,0.69,0.5,0.0
2026-01-12,ABG,252.98,251.44,257.07,248.43,192925,48836940.0,3.37,-1.79,-4.59,1.0
2026-01-12,ABI,24.9,24.9,24.9,24.89,454,11302.0,0.04,0.04,0.01,0.0
2026-01-12,ABIG,32.94,32.986,32.986,32.94,3724,122693.0,0.14,0.3,0.098,0.0
2026-01-12,ABLD,30.23,30.73,30.73,30.23,4030,122589.0,1.66,1.79,0.54,0.0
2026-01-12,ABLG,32.83,32.83,32.83,32.83,49,1601.0,0.0,1.08,0.352,0.0
2026-01-12,ABLS,20.463,20.463,20.463,20.463,8,162.0,0.0,0.38,0.077,0.0
2026-01-12,ABLV,0.67,0.69,0.725,0.63,5806,3952.0,13.61,-1.15,-0.008,0.01
2026-01-12,ABLVW,0.023,0.023,0.023,0.023,602,14.0,0.0,-11.54,-0.003,0.0
2026-01-12,ABM,44.48,44.48,44.87,44.205,641938,28589011.0,1.49,-0.47,-0.21,1.07
2026-01-12,ABNB,139.28,138.51,140.24,137.015,3371083,467005552.0,2.32,-0.55,-0.76,0.56
2026-01-12,ABNG,18.85,18.844,19.19,18.844,766,14480.0,1.82,-0.85,-0.162,0.0
2026-01-12,ABNY,47.3,47.248,47.31,47.247,1228,58046.0,0.13,-0.4,-0.188,0.0
2026-01-12,ABOS,1.84,1.72,1.84,1.67,302503,517843.0,9.39,-4.97,-0.09,0.5
2026-01-12,ABOT,38.783,38.783,38.783,38.783,141,5469.0,0.0,0.21,0.083,0.0
2026-01-12,ABP,3.925,3.92,4.018,3.82,6243,24388.0,4.9,-2.97,-0.12,0.23
2026-01-12,ABPWW,0.014,0.014,0.014,0.014,1987,27.0,0.0,0.0,0.0,0.0
2026-01-12,ABR,8.01,7.81,8.05,7.77,2822472,22173446.0,3.47,-3.22,-0.26,1.44
2026-01-12,ABR_D,17.86,17.8,17.86,17.75,15514,276556.0,0.62,-0.17,-0.03,0.0
2026-01-12,ABR_E,17.8,17.77,17.8,17.7,8321,147700.0,0.56,-0.11,-0.02,0.0
2026-01-12,ABR_F,22.01,22.02,22.1,21.93,10215,224830.0,0.77,-0.27,-0.06,0.0
2026-01-12,ABSI,3.37,3.4,3.47,3.23,3599587,12136307.0,7.2,1.95,0.065,2.39
2026-01-12,ABT,126.395,124.64,126.605,123.45,5524324,687187456.0,2.51,-1.02,-1.28,0.32
2026-01-12,ABTC,1.84,1.82,1.87,1.76,12831318,23483057.0,6.01,-0.55,-0.01,1.38
2026-01-12,ABTS,5.57,5.643,5.643,5.4,8782,48383.0,4.2,-2.54,-0.147,0.37
2026-01-12,ABUS,4.59,4.5,4.59,4.39,1010000,4509473.0,4.33,-2.6,-0.12,0.53
2026-01-12,ABVC,2.21,2.08,2.21,2.0,94353,195915.0,9.63,-4.59,-0.1,0.38
2026-01-12,ABVE,2.25,2.15,2.3,2.11,1180431,2590335.0,8.41,-4.87,-0.11,2.31
2026-01-12,ABVEW,0.79,0.73,0.79,0.653,1763,1236.0,17.36,-7.48,-0.059,0.0
2026-01-12,ABVX,121.75,118.0,129.641,117.645,6147058,772216080.0,10.49,3.15,3.6,7.9
2026-01-12,ABX,8.62,8.61,8.84,8.525,441822,3826955.0,3.65,-0.12,-0.01,0.45
2026-01-12,ABXB,19.636,19.636,19.636,19.636,345,6768.0,0.0,0.01,0.001,0.0
2026-01-12,ABXL,26.0,26.0,26.012,26.0,5309,138053.0,0.05,0.0,0.0,0.0
2026-01-12,ACA,110.78,110.79,111.34,110.405,160994,17846194.0,0.84,-0.57,-0.63,0.33
2026-01-12,ACAD,26.5,26.59,26.735,25.9,1046945,27662193.0,3.12,-0.71,-0.19,0.61
2026-01-12,ACB,4.21,4.26,4.38,4.15,790576,3370248.0,5.44,0.71,0.03,1.39
2026-01-12,ACCL,3.1,3.1,3.23,3.05,5101,15930.0,5.7,-1.9,-0.06,0.04
2026-01-12,ACCO,3.9,3.94,3.955,3.875,670994,2635277.0,2.04,0.25,0.01,0.74
2026-01-12,ACCS,9.685,10.8,11.34,9.685,52050,527188.0,18.17,18.55,1.69,1.35
2026-01-12,ACDC,4.09,4.14,4.265,4.015,1129580,4715024.0,6.11,1.22,0.05,0.62
2026-01-12,ACEI,24.75,24.85,24.86,24.66,24853,616197.0,0.81,0.49,0.12,0.0
2026-01-12,ACEL,11.45,11.51,11.515,11.37,331940,3806042.0,1.26,-0.09,-0.01,0.4
2026-01-12,ACEP,17.21,17.283,17.283,17.2,12542,216322.0,0.49,1.02,0.175,0.0
2026-01-12,ACES,34.12,35.12,35.48,34.05,37458,1298422.0,4.19,2.81,0.96,0.0
2026-01-12,ACET,8.05,7.81,8.08,7.7,190079,1483657.0,4.73,-2.74,-0.22,1.98
2026-01-12,ACFN,20.5,20.73,20.92,20.14,24180,497362.0,3.72,-1.14,-0.24,0.97
2026-01-12,ACGL,95.38,93.24,95.74,92.88,2212902,207275579.0,3.0,-2.04,-1.94,0.62
2026-01-12,ACGLN,17.19,17.21,17.23,17.04,52171,896177.0,1.1,0.0,0.0,0.26
2026-01-12,ACGLO,20.56,20.72,20.75,20.56,35429,732347.0,0.92,0.24,0.05,0.39
2026-01-12,ACGR,66.72,66.563,66.73,66.563,538,35882.0,0.25,0.17,0.11,0.0
2026-01-12,ACH,2.46,2.68,2.75,2.4,1967422,5224695.0,14.23,8.94,0.22,2.58
2026-01-12,ACHC,13.49,13.23,13.6,12.99,2229109,29391841.0,4.51,-2.22,-0.3,2.46
2026-01-12,ACHR,8.84,8.86,9.24,8.68,59346311,526018032.0,6.36,0.57,0.05,7.98
2026-01-12,ACHR_WS,1.55,1.62,1.7,1.51,89126,143665.0,12.23,4.25,0.066,0.0
2026-01-12,ACHV,5.55,5.66,5.72,5.3,685700,3819289.0,7.55,1.8,0.1,1.29
2026-01-12,ACI,16.67,17.22,17.53,16.66,17604322,303546512.0,5.22,3.36,0.56,3.43
2026-01-12,ACIC,11.27,11.27,11.335,11.2,125027,1409137.0,1.19,-0.35,-0.04,0.26
2026-01-12,ACII,25.43,25.61,25.72,25.43,12924,331351.0,1.14,0.59,0.15,0.0
2026-01-12,ACIO,43.98,44.18,44.28,43.98,188227,8317931.0,0.68,0.07,0.03,0.0
2026-01-12,ACIU,3.4,3.52,3.56,3.32,323122,1118381.0,7.04,3.23,0.11,0.32
2026-01-12,ACIW,46.47,47.1,47.41,46.05,540372,25447574.0,2.91,0.71,0.33,0.53
2026-01-12,ACKY,20.23,20.395,20.455,20.23,34041,694219.0,1.1,0.0,0.0,0.0
2026-01-12,ACLC,79.65,79.918,79.918,79.53,12012,958988.0,0.49,-0.07,-0.052,0.0
2026-01-12,ACLO,50.37,50.39,50.4,50.37,162194,8165401.0,0.06,0.02,0.01,0.0
2026-01-12,ACLS,92.94,95.72,97.797,92.94,644507,61867036.0,5.22,2.81,2.62,2.1
2026-01-12,ACLX,65.65,64.87,65.93,63.33,557790,35910565.0,3.92,-2.11,-1.4,0.96
2026-01-12,ACM,99.09,99.44,100.655,99.0,1034777,103275624.0,1.66,-0.14,-0.14,0.8
